category,text
negative,"Characterization of burdock mottle virus, a novel member of the genus Benyvirus, and the identification of benyvirus-related sequences in the plant and insect genomes. The complete nucleotide sequence of the burdock mottle virus (BdMoV) isolated from an edible burdock plant (Arctium lappa) in Japan has been determined. BdMoV has a bipartite genome, whose organization is similar to RNA1 and RNA2 of benyviruses, beet necrotic yellow vein virus (BNYVV), beet soil-borne mosaic virus (BSBMV), and rice stripe necrosis virus (RSNV). BdMoV RNA1 (7038 nt) contains a single open reading frame (ORF) encoding a 249-kDa polypeptide that consists of methyl-transferase, helicase, papain-like protease, AlkB-like, and RNA-dependent RNA polymerase domains. The AlkB-like domain sequence is not present in the proteins encoded by other known benyviruses, but is found in replication-associated proteins of viruses mainly belonging to the families Alfaflexiviridae and Betaflexiviridae. BdMoV RNA2 (4315 nt) contains six ORFs that are similar to those of benyviruses: these are coat protein (CP), CP readthrough, triple gene block movement and cysteine-rich proteins. Phylogenetic analyses showed that BdMoV is more closely related to BNYVV and BSBMV than to RSNV. Database searches showed that benyvirus replicase-related sequences are present in the chromosomes of a chickpea plant (Cicer arietinum) and a blood-sucking insect (Rhodnius prolixus). Some other benyvirus-related sequences are found in the transcriptome shotgun libraries of a few species of plants and a bark beetle. Our results show that BdMoV is a distinct species of the genus Benyvirus and that ancestral and extant benyviruses may have infected or currently infect a wide range of hosts, including plants and insects. "
negative,"Fungal proteomics: from identification to function. Some fungi cause disease in humans and plants, while others have demonstrable potential for the control of insect pests. In addition, fungi are also a rich reservoir of therapeutic metabolites and industrially useful enzymes. Detailed analysis of fungal biochemistry is now enabled by multiple technologies including protein mass spectrometry, genome and transcriptome sequencing and advances in bioinformatics. Yet, the assignment of function to fungal proteins, encoded either by in silico annotated, or unannotated genes, remains problematic. The purpose of this review is to describe the strategies used by many researchers to reveal protein function in fungi, and more importantly, to consolidate the nomenclature of 'unknown function protein' as opposed to 'hypothetical protein' - once any protein has been identified by protein mass spectrometry. A combination of approaches including comparative proteomics, pathogen-induced protein expression and immunoproteomics are outlined, which, when used in combination with a variety of other techniques (e.g. functional genomics, microarray analysis, immunochemical and infection model systems), appear to yield comprehensive and definitive information on protein function in fungi. The relative advantages of proteomic, as opposed to transcriptomic-only, analyses are also described. In the future, combined high-throughput, quantitative proteomics, allied to transcriptomic sequencing, are set to reveal much about protein function in fungi. "
positive,"Expression and characterization of a recombinant i-type lysozyme from the harlequin ladybird beetle Harmonia axyridis. Lysozymes are enzymes that destroy bacterial cell walls by hydrolysing the polysaccharide component of peptidoglycan. In insects, there are two classes of lysozymes, the c-type with muramidase activity and the i-type whose prototypical members from annelids and molluscs possess both muramidase and isopeptidase activities. Many insect genes encoding c-type and i-type lysozymes have been identified during genome and transcriptome analyses, but only c-type lysozymes have been functionally characterized at the protein level. Here we produced one of five i-type lysozymes represented in the immunity-related transcriptome of the invasive harlequin ladybird beetle Harmonia axyridis as recombinant protein. This was the only one containing the serine and histidine residues that are thought to be required for isopeptidase activity. This i-type lysozyme was recombinantly expressed in the yeast Pichia pastoris, but the purified protein was inactive in both muramidase and isopeptidase assays. Transcription and immunofluorescence analysis revealed that this i-type lysozyme is produced in the fat body but is not inducible by immune challenge. These data suggest that i-type lysozymes in insects may have acquired novel and as yet undetermined functions in the course of evolution. "
negative,"Evolutionary genetics in insect phenotypic radiations: the value of a comparative genomic approach. Expanding genome sequencing and transgenic technologies are enabling the discovery of genes driving phenotypic diversity across insect taxa. Limitations in downstream functional genetic approaches, however, have been an obstacle for developing non-model systems for evolutionary genetics. Phenotypically diverse radiations, such as those exhibiting convergence and divergence as a result of mimicry, are ideal for evolutionary genetics as they can lead to insights using comparative genomic approaches alone. The varied and repeated instances of phenotypes in highly polymorphic systems allow assessment of whether similar loci are repeatedly targeted by selection and can inform how alleles sort across lineages. Comparative genomics of these taxa can be used to decipher components of gene regulatory networks, dissect regulatory regions, and validate genes. "
negative,"Identification of a tubulin-α gene specifically expressed in testis and adductor muscle during stable reference gene selection in the hermaphrodite gonad of the lion's paw scallop Nodipecten subnodosus. For non-model species, as many used for aquaculture, with minimal or no genomic information, relative quantification of gene expression studies requires preliminary research including the isolation of potential reference genes and the identification of those stably expressed under the biological conditions of interest. Here we report on the isolation of five partial gene sequences from gonad tissue cDNA in the functional hermaphrodite scallop Nodipecten subnodosus to be evaluated as reference genes: 18S-rRNA, riboprotein l8 (rp-l8), actin-β (act-β), elongation factor 1α (ef-1α) and alpha-tubulin-α (tub-α). We found that 18S-rRNA was stably expressed independently of the priming method used to reverse transcribe RNA to cDNA, oligo-dT or random hexamer. Stability analysis for the five putative reference genes with geNorm and NormFinder indicated that 18S together with rp-l8 were the most stable genes for normalization of gene expression during gonad development in both, male and female sexual regions of the hermaphrodite N. subnodosus. The least stable gene was tub-α, showing a biased expression profile between sexual regions of the gonad, therefore this gene was analyzed thereafter as a target gene together with vitellogenin (vit) and a DEAD-box RNA helicase (dbx) gene. Relative expression, estimated by normalization with the combination of 18S and rp-l8 as reference genes, indicated that as gonad development advanced two of the target genes were up-regulated, tub-α in the male region and vit in the female region. Whereas an increased expression was expected during development for vit for its known role in vitellogenesis, the increased expression of tub-α in the male sexual region was unexpected, and pointed toward this gene being a testis-specific α-tubulin isotype. Further analyses of gene expression among tissues indicated that tub-α is specifically and highly expressed in the male gonad, although expression in adductor muscle was also observed at significantly lower levels. The existence of testis specific α- and β-tubulins has been previously reported in other taxa, relating their function to sperm axoneme formation. Tissue-specific tubulin genes, particularly their promoters, have recently found an application as native promoters for transgene tissue-specific expression in research and reproductive control of insect plagues. The third target gene, a putative member of the DEAD-box RNA helicase family (dbx), showed no changes in expression during gonad development or between sexual regions, therefore it was chosen to discuss the different statistical inferences resulting from the arbitrary use of 'randomly chosen' reference genes when normalizing gene expression. "
negative,"Genome analysis and genetic enhancement of tomato. The Solanaceae is an important family of vegetable crops, ornamentals and medicinal plants. Tomato has served as a model member of this family largely because of its enriched cytogenetic, genetic, as well as physical, maps. Mapping has helped in cloning several genes of importance such as Pto, responsible for resistance against bacterial speck disease, Mi-1.2 for resistance against nematodes, and fw2.2 QTL for fruit weight. A high-throughput genome-sequencing program has been initiated by an international consortium of 10 countries. Since heterochromatin has been found to be concentrated near centromeres, the consortium is focusing on sequencing only the gene-rich euchromatic region. Genomes of the members of Solanaceae show a significant degree of synteny, suggesting that the tomato genome sequence would help in the cloning of genes for important traits from other Solanaceae members as well. ESTs from a large number of cDNA libraries have been sequenced, and microarray chips, in conjunction with wide array of ripening mutants, have contributed immensely to the understanding of the fruit-ripening phenomenon. Work on the analysis of the tomato proteome has also been initiated. Transgenic tomato plants with improved abiotic stress tolerance, disease resistance and insect resistance, have been developed. Attempts have also been made to develop tomato as a bioreactor for various pharmaceutical proteins. However, control of fruit quality and ripening remains an active and challenging area of research. Such efforts should pave the way to improve not only tomato, but also other solanaceous crops. "
negative,"A novel homeobox cluster expressed in repeated structures of the midgut. A gene cluster (LOX3-C) containing three duplicated homeobox sequences (Lox3A, Lox3B, and Lox3C) was characterized in the leech Hirudo medicinalis. The leech homeoboxes have a limited homology to those of Antennapedia-class genes, but do not have homologs among currently characterized insect genes. The Lox3 genes belong to a new family, named Xlox, that also includes genes from mouse, rat, frog, and a distantly related leech, Helobdella triserialis. All members of the Xlox family are expressed in specific regions of the embryonic gut, where they seem to affect morphogenesis and cell differentiation. The three homeoboxes of LOX3-C described here are contained within nearly identical direct tandem repeats. The LOX3-C region produces at least two transcripts, one present in both embryos and adults and the other only in early embryos. Early Lox3 expression is restricted to specific regions of the midgut primordium, in 12 segmentally repeated, transverse stripes of fusiform cells found at the positions where the midgut will constrict to form the 11 diverticula of the crop. A role in the development of segmentally iterated structures in an initially homogeneous midgut is proposed for LOX3-C. "
positive,"Heat shock proteins contribute to mosquito dehydration tolerance. This study examines the responses of heat shock protein transcripts, Hsp70 and Hsp90, to dehydration stress in three mosquito species, Aedes aegypti, Anopheles gambiae and Culex pipiens. We first defined the water balance attributes of adult females of each species, monitored expression of the hsp transcripts in response to dehydration, and then knocked down expression of the transcripts using RNA interference (RNAi) to evaluate potential functions of the Hsps in maintenance of water balance. Fully hydrated females of all three species contained nearly the same amount of water (66-68%), but water loss rates differed among the species, with A. aegypti having the lowest water loss rate (2.6% / h), followed by C. pipiens (3.3% / h), and A. gambiae (5.1% / h). In all three species water could be replaced only by drinking water (or blood). Both A. aegypti and C. pipiens tolerated a loss of 36% of their body water, but A. gambiae was more vulnerable to water loss, tolerating a loss of only 29% of its body water. Dehydration elicited expression of hsp70 in all three species, but only C. pipiens continued to express this transcript during rehydration. Hsp90 was constitutively expressed and expression levels remained fairly constant during dehydration and rehydration, except expression was not noted during rehydration of C. pipiens. Injection of dsRNA to knock down expression of hsp70 (83% reduction) and hsp90 (46% reduction) in A. aegypti did not alter water content or water loss rates, but the dehydration tolerance was lower. Instead of surviving a 36% water loss, females were able to survive only a 28% water loss in response to RNAi directed against hsp70 and a 26% water loss when RNAi was directed against hsp90. These results indicate a critical function for these Hsps in mosquito dehydration tolerance. "
negative,"Mining insect genomes for functionally affiliated genes. Several hundred insect genome assemblies are already publicly available, and this total grows on a weekly basis. A major challenge now confronting insect science is how best to use genomic data to improve our understanding of insect biology. We consider a framework for genome analysis based on functional affiliation, that is, groups of genes involved in the same biological process or pathway, and explore how such an approach furthers our understanding of several aspects of insect phenotype. We anticipate that this approach will prove useful for future research across the breadth of insect studies, whatever organism or trait it involves. "
negative,"The functions of caspase in whitefly Bemisia tabaci apoptosis in response to ultraviolet irradiation. Whiteflies (Bemisia tabaci) are phloem feeders, and some invasive species are composed of cryptic species complexes that cause extensive crop damage, particularly via the direct transmission of plant viruses. Apoptosis is a type of programmed cell death essential for organismal development and tissue homeostasis. The caspases belong to a family of cysteine proteases that play a central role in the initiation of apoptosis in many organisms. Here, we employed a comprehensive genomics approach to identity caspases in B. tabaci Middle East Asia Minor 1 (MEAM1), an invasive whitefly that carries a cryptic species complex that is devastating to crops. Four caspase genes were identified, and their motif compositions were predicted. Structures were relatively conserved in both putative effector and initiator caspases. Expression patterns of caspase genes differed across insect developmental stages. Three caspase genes were induced immediately after ultraviolet (UV) treatment. Expression levels of Bt-caspase-1 and Bt-caspase-3b increased in the midgut and salivary glands during apoptosis induced by UV treatments, whereas silencing of both genes reduced UV-triggered apoptosis. Our study demonstrates that Bt-caspase-1 and Bt-caspase-3b, respectively, act as putative initiator and effector apoptotic caspases in the MEAM1 whitefly. "
negative,"Open access genomic resources for terrestrial arthropods. Genome sequencing initiatives like the Arthropod i5k project and other biodiversity genomics research rely on access to high quality DNA and / or tissue. Global collection initiatives such as the Smithsonian Global Genome Initiative (GGI) and its partner network, the Global Genome Biodiversity Network (GGBN) aim to provide access to these resources at high-quality standards. Here, we review progress toward providing genomic resources (tissues, DNA, genomes) for terrestrial arthropods, a megadiverse animal group, and compare progress in genome sequencing to all other animals. "
negative,"RNA Interference based Approach to Down Regulate Osmoregulators of Whitefly (Bemisia tabaci): Potential Technology for the Control of Whitefly. Over the past decade RNA interference (RNAi) technology has emerged as a successful tool not only for functional genomics, but in planta expression of short interfering RNAs (siRNAs) that could offer great potential for insect pest management. The diet of insects feeding exclusively on phloem sieves contains water and sugars as main components, and the uptake of the liquid food greatly depends on the osmotic pressure within the insect body. Based on this physiological mechanism, transgenic plants of Nicotiana tabacum were generated expressing double stranded RNA (dsRNA) against both aquaporin (AQP) and a sucrase gene, alpha glucosidase (AGLU). These two genes are involved in osmotic pressure maintenance particularly in sap sucking insects, and the aim was to disrupt osmoregulation within the insect ultimately leading to mortality. Real time quantitative PCR (RT-qPCR) was performed to assess the suppression of gene expression in Bemisia tabaci (B. tabaci) and mortality was recorded during transgenic tobacco feeding bioassays. Feeding of insects on plants expressing dsRNA significantly reduced the transcript level of the target genes in B. tabaci after six days of feeding and more than 70% mortality was observed in B. tabaci fed on transgenic plants compared to the control plants. Our data shows that down-regulation of genes related to osmoregulation may find practical applications for the control of this important pest in cotton and other crops. "
negative,"Rescue of a plant cytorhabdovirus as versatile expression platforms for planthopper and cereal genomic studies. Plant viruses have been used as rapid and cost-effective expression vectors for heterologous protein expression in genomic studies. However, delivering large or multiple foreign proteins in monocots and insect pests is challenging. Here, we recovered a recombinant plant cytorhabdovirus, Barley yellow striate mosaic virus (BYSMV), for use as a versatile expression platform in cereals and the small brown planthopper (SBPH, Laodelphax striatellus) insect vector. We engineered BYSMV vectors to provide versatile expression platforms for simultaneous expression of three foreign proteins in barley plants and SBPHs. Moreover, BYSMV vectors could express the c. 600-amino-acid β-glucuronidase (GUS) protein and a red fluorescent protein stably in systemically infected leaves and roots of cereals, including wheat, barley, foxtail millet, and maize plants. Moreover, we have demonstrated that BYSMV vectors can be used in barley to analyze biological functions of gibberellic acid (GA) biosynthesis genes. In a major technical advance, BYSMV vectors were developed for simultaneous delivery of CRISPR / Cas9 nuclease and single guide RNAs for genomic editing in Nicotiana benthamiana leaves. Taken together, our results provide considerable potential for rapid screening of functional proteins in cereals and planthoppers, and an efficient approach for developing other insect-transmitted negative-strand RNA viruses. "
negative,"Structure of the Bombyx sorbitol dehydrogenase gene: a possible alternative use of the promoter. In an initial effort to understand the molecular mechanism of how low temperature induces sorbitol dehydrogenase gene expression in diapause eggs of the silkworm, the sorbitol dehydrogenase gene was isolated from a Bombyx genomic library using a cDNA encoding the Bombyx homologue of mammalian sorbitol dehydrogenase as a probe. The gene extended for about 10 kb, consisting of eight exons and seven introns. Four TATA motifs were found in the 5' upstream region of the gene, without CCAAT. AATTAA, instead of AATAAA, was localized in the upstream region of the polyadenylation site. Although a single copy of this gene was present per haploid genome, 1.2 kb and 1.1 kb transcripts were found from yolk cells in diapause eggs and from larval fat-body cells, respectively. The two major transcription initiation sites corresponding to both transcripts were localized at 355 and 226 base pairs upstream from the transition start site, indicating an alternative use of promoter. The 5'-upstream region of the gene contained a consensus sequence, TGA(A / T)AA(A / G / T), that has been found in insect genes expressed mainly in larval and pupal fat bodies. It also contained three kinds of sequences similar to cis-elements recognized by members of the steroid receptor superfamily, such as chicken ovalbumin upstream promoter transcription factor (COUP-TF) / Drosophila Seven up (SVP), Drosophila hormone receptor 39 (DHR39) and Bombyx fushi tarazu transcriptional factor 1 (BmFTZ-F1). "
negative,"Functional annotation of the Ophiostoma novo-ulmi genome: insights into the phytopathogenicity of the fungal agent of Dutch elm disease. The ascomycete fungus Ophiostoma novo-ulmi is responsible for the pandemic of Dutch elm disease that has been ravaging Europe and North America for 50 years. We proceeded to annotate the genome of the O. novo-ulmi strain H327 that was sequenced in 2012. The 31.784-Mb nuclear genome (50.1% GC) is organized into 8 chromosomes containing a total of 8,640 protein-coding genes that we validated with RNA sequencing analysis. Approximately 53% of these genes have their closest match to Grosmannia clavigera kw1407, followed by 36% in other close Sordariomycetes, 5% in other Pezizomycotina, and surprisingly few (5%) orphans. A relatively small portion (∼3.4%) of the genome is occupied by repeat sequences; however, the mechanism of repeat-induced point mutation appears active in this genome. Approximately 76% of the proteins could be assigned functions using Gene Ontology analysis; we identified 311 carbohydrate-active enzymes, 48 cytochrome P450s, and 1,731 proteins potentially involved in pathogen-host interaction, along with 7 clusters of fungal secondary metabolites. Complementary mating-type locus sequencing, mating tests, and culturing in the presence of elm terpenes were conducted. Our analysis identified a specific genetic arsenal impacting the sexual and vegetative growth, phytopathogenicity, and signaling / plant-defense-degradation relationship between O. novo-ulmi and its elm host and insect vectors. "
negative,"Identification, genomic organization and expression pattern of glutathione S-transferase in the silkworm, Bombyx mori. Glutathione S-transferases (GSTs) are a multifunctional supergene family and some play an important role in insecticide resistance. We have identified 23 putative cytosolic GSTs by searching the new assembly of the Bombyx mori genome sequence. Phylogenetic analyses on the amino acid sequences reveal that 21 of the B. mori GSTs fall into six classes represented in other insects, the other two being unclassified. The majority of the silkworm GSTs belong to the Delta, Epsilon, and Omega classes. Most members of each class are tandemly arranged in the genome, except for the Epsilon GSTs. Expressed sequence tags (ESTs) corresponding to 19 of the 23 GSTs were found in available databases. Furthermore RT-PCR experiments detected expression of all the GSTs in multiple tissues on day 3 of fifth instar larvae. Surprisingly, we found little or no expression of most Delta and Epsilon GSTs in the fat body, which is thought to be the main detoxification organ. This may explain the sensitivity of the silkworm to certain insecticides. Our data provide some insights into the evolution of the B. mori GST family and the functions of individual GST enzymes. "
positive,"Suppression of Gene Juvenile Hormone Diol Kinase Delays Pupation in Heortia vitessoides Moore. Juvenile hormone diol kinase (JHDK) is a critical enzyme involved in juvenile hormone degradation in insects. In this study, HvJHDK in the Heortia vitessoides Moore (Lepidoptera: Crambidae) transcriptional library was cloned. Stage-specific expression patterns of HvJHDK, HvJHEH, and HvJHE as well as juvenile hormone titers were determined. The three tested enzymes participated in juvenile hormone degradation. Moreover, juvenile hormone titers peaked after larval-larval molts, consistent with a role for juvenile hormone in inhibition of metamorphosis. HvJHDK was subsequently suppressed using RNA interference (RNAi) to reveal its functions. Different concentrations of dsJHDK elicited the optimal interference efficiency at different life stages of H. vitessoides. Suppression of HvJHDK decreased HvJHDK content and increased the juvenile hormone titer, thereby resulting in reduced triglyceride content, sharply declined survival rate, clearly lethal phenotypes, and extended larval growth. Moreover, suppression of HvJHDK upregulated HvJHEH and HvJHE expression levels, suggesting that there is feedback regulation in the juvenile hormone metabolic pathway. Taken together, our findings provide molecular references for the selection of novel insecticidal targets. "
positive,"Genome-Wide Screening and Functional Analysis Reveal That the Specific microRNA nlu-miR-173 Regulates Molting by Targeting Ftz-F1 in Nilaparvata lugens. Background: Molting is a crucial physiological behavior during arthropod growth. In the past few years, molting as well as chitin biosynthesis triggered by molting, is subject to regulation by miRNAs. However, how many miRNAs are involved in insect molting at the genome-wide level remains unknown. Results: We deeply sequenced four samples obtained from nymphs at the 2nd-3rd and 4th-5th instars, and then identified 61 miRNAs conserved in the Arthropoda and 326 putative novel miRNAs in the brown planthopper Nilaparvata lugens, a fearful pest of rice. A total of 36 mature miRNAs with significant different expression levels at the genome scale during molting, including 19 conserved and 17 putative novel miRNAs were identified. After comparing the expression profiles, we found that most of the targets of 36 miRNAs showing significantly differential expression were involved in energy and hormone pathways. One of the 17 putative novel miRNAs, nlu-miR-173 was chosen for functional study. nlu-miR-173 acts in 20-hydroxyecdysone signaling through its direct target, N. lugens Ftz-F1(NlFtz-F1), a transcription factor. Furthermore, we found that the transcription of nlu-miR-173 was promoted by Broad-Complex (BR-C), suggesting that its involvement in the 20-hydroxyecdysone pathway contributes to proper molting function. Conclusion: We provided a comprehensive resource of miRNAs associated with insect molting and identified a novel miRNA as a potential target for pest control. "
negative,"A genome-wide analysis of courting and mating responses in Drosophila melanogaster females. In Drosophila melanogaster, seminal fluid proteins influence several components of female physiology and behavior, including re-mating rates, ovulation and oviposition, and sperm use. It is well-known that female flies are not simply passive vessels and that female-mediated interactions with male products are important to female (and thus male) reproductive success. While the population genetics, molecular evolution and physiological effects of seminal fluid proteins have been examined, the genetics and evolution of the female side of these post-mating interactions is unexplored in spite of work showing that female genotype and female-by-male genotype interactions are important determinants of sperm competition outcomes. Here we use microarrays to identify candidate genes involved in the female side of post-mating sexual interactions. We report the results of a whole-genome oligonucleotide chip experiment that reveals 23 genes differentially expressed between virgin females exposed and unexposed to courting males, and 38 genes differentially expressed between virgin and recently mated females. Immune related genes are overrepresented among the mating-influenced candidates. We use quantitative reverse-transcriptase PCR to independently assess gene expression changes for roughly half of the mating-affected candidate genes. "
positive,"Overexpression of Gloverin2 in the Bombyx mori silk gland enhances cocoon / silk antimicrobial activity. The Bombyx mori cocoon / silk possesses many immune-related components, including protease inhibitors, seroins, and antimicrobial peptides, which likely help to protect the pupating larva from infection. However, the natural antimicrobial activity of the B. mori cocoon / silk is still too weak for biomedical applications. With the goal of enhancing this natural activity, we constructed a transgenic vector to overexpress the B. mori antimicrobial peptide Gloverin2 (BmGlv2) under control of the silk gland-specific Serion1 promoter. Transgenic silkworms were generated via embryo microinjection. A low level of BmGlv2 was expressed in the non-transgenic silk gland, but BmGlv2 was efficiently overexpressed and proteolytically activated in the transgenic line. Overexpressed BmGlv2 was secreted and incorporated into the silk during spanning without affecting cocoon / silk formation. Moreover, the transgenic cocoon / silk had significantly greater inhibitory activity against bacteria and fungi than the non-transgenic cocoon / silk. This strategy could help enhance the antimicrobial performance and biomedical application of silk. "
positive,"Identification of the chitinase genes from the diamondback moth, Plutella xylostella. Chitinases have an indispensable function in chitin metabolism and are well characterized in numerous insect species. Although the diamondback moth (DBM) Plutella xylostella, which has a high reproductive potential, short generation time, and characteristic adaptation to adverse environments, has become one of the most serious pests of cruciferous plants worldwide, the information on the chitinases of the moth is presently limited. In the present study, using degenerated polymerase chain reaction (PCR) and rapid amplification of cDNA ends-PCR strategies, four chitinase genes of P. xylostella were cloned, and an exhaustive search was conducted for chitinase-like sequences from the P. xylostella genome and transcriptomic database. Based on the domain analysis of the deduced amino acid sequences and the phylogenetic analysis of the catalytic domain sequences, we identified 15 chitinase genes from P. xylostella. Two of the gut-specific chitinases did not cluster with any of the known phylogenetic groups of chitinases and might be in a new group of the chitinase family. Moreover, in our study, group VIII chitinase was not identified. The structures, classifications and expression patterns of the chitinases of P. xylostella were further delineated, and with this information, further investigations on the functions of chitinase genes in DBM could be facilitated. "
negative,"Draft Genome of Busseola fusca, the Maize Stalk Borer, a Major Crop Pest in Sub-Saharan Africa. The maize stalk borer, Busseola fusca, is an important Lepidopteran pest of cereal crops in Central, East, and Southern Africa. Crop losses due to B. fusca feeding activity vary by region, but can result in total crop loss in areas with high levels of infestation. Genomic resources provide critical insight into the biology of pest species and can allow for the development of effective management tools and strategies to mitigate their impact on agriculture. To this end, we sequenced, assembled, and annotated the genome of B. fusca. The total assembled genome size was 492.9 Mb with 19,417 annotated protein-coding genes. Using a comparative approach, we identified a putative expansion in the Chorion gene family, which is involved in the formation of the egg shell structure. Our analysis revealed high repeat content within the B. fusca genome, with LTR sequences comprising the majority of the repetitive sequence. We hope genomic resources will provide a foundation for future work aimed at developing an integrated pest management strategy to reduce B. fusca's impact on food security. "
negative,"Fine mapping of the soybean aphid-resistance genes Rag6 and Rag3c from Glycine soja 85-32. KEY MESSAGE: Rag6 and Rag3c were delimited to a 49-kb interval on chromosome 8 and a 150-kb interval on chromosome 16, respectively. Structural variants in the exons of candidate genes were identified. The soybean aphid, an invasive species, has significantly threatened soybean production in North America since 2000. Host-plant resistance is known as an ideal management strategy for aphids. Two novel aphid-resistance loci, Rag6 and Rag3c, from Glycine soja 85-32, were previously detected in a 10.5-cM interval on chromosome 8 and a 7.5-cM interval on chromosome 16, respectively. Defining the exact genomic position of these two genes is critical for improving the effectiveness of marker-assisted selection for aphid resistance and for identification of the functional genes. To pinpoint the locations of Rag6 and Rag3c, four populations segregating for Rag6 and Rag3c were used to fine map these two genes. The availability of the Illumina Infinium SoySNP50K / 8K iSelect BeadChip, combined with single-nucleotide polymorphism (SNP) markers discovered through the whole-genome re-sequencing of E12901, facilitated the fine mapping process. Rag6 was refined to a 49-kb interval on chromosome 8 with four candidate genes, including three clustered nucleotide-binding site leucine-rich repeat (NBS-LRR) genes and an amine oxidase encoding gene. Rag3c was refined to a 150-kb interval on chromosome 16 with 11 candidate genes, two of which are a LRR gene and a lipase gene. Moreover, by sequencing the whole-genome exome-capture of the resistant source (E12901), structural variants were identified in the exons of the candidate genes of Rag6 and Rag3c. The closely linked SNP markers and the candidate gene information presented in this study will be significant resources for integrating Rag6 and Rag3c into elite cultivars and for future functional genetics studies. "
negative,"Putting the genome in insect phylogenomics. Next-generation sequencing technologies provide a substantial increase in the size of molecular phylogenetic datasets that can be obtained for studies of insect systematics. Several new genome reduction approaches are leveraging these technologies to generate large phylogenomic datasets: targeted amplicon sequencing, target capture, and transcriptome sequencing. Although cost effective, these approaches provide limited data for questions outside of phylogenetics. For many groups of insects, sequencing the entire genome at modest coverage is feasible. Using these genomic reads, an automated Target Restricted Assembly Method (aTRAM) can use the results of blast searches to assemble thousands of single copy ortholog genes across a group of interest. These locally assembled genes can then be compiled into very large phylogenomic datasets. These genomic libraries have the advantage in that they also contain reads from the mitochondrial genome and symbiont genomes, as well the entire insect genome, and can be leveraged for additional studies beyond phylogenetics. "
negative,"What can genetic association panels tell us about evolutionary processes in insects? If we are to fully comprehend the evolution of insect diversity at a genomic level we need to understand how natural selection can alter genetically encoded characters within populations. Genetic association panels have the potential to be standard bearers in this endeavour. They enable the mapping of phenotypes to genotypes at unprecedented resolution while simultaneously providing population genomic samples that can be interrogated for the tell-tale signs of selection. Analyses of these panels promise to elucidate the entanglement of gene ontologies, pathways, developmental processes and evolutionary constraints, and inform how these are shaped by adaptation. "
negative,"Comparative Genomics of Lactobacillus brevis Reveals a Significant Plasmidome Overlap of Brewery and Insect Isolates. Lactobacillus (L.) brevis represents a versatile, ubiquitistic species of lactic acid bacteria, occurring in various foods, as well as plants and intestinal tracts. The ability to deal with considerably differing environmental conditions in the respective ecological niches implies a genomic adaptation to the particular requirements to use it as a habitat beyond a transient state. Given the isolation source, 24 L. brevis genomes were analyzed via comparative genomics to get a broad view of the genomic complexity and ecological versatility of this species. This analysis showed L. brevis being a genetically diverse species possessing a remarkably large pan genome. As anticipated, it proved difficult to draw a correlation between chromosomal settings and isolation source. However, on plasmidome level, brewery- and insect-derived strains grouped into distinct clusters, referable to a noteworthy gene sharing between both groups. The brewery-specific plasmidome is characterized by several genes, which support a life in the harsh environment beer, but 40% of the brewery plasmidome were found in insect-derived strains as well. This suggests a close interaction between these habitats. Further analysis revealed the presence of a truncated horC cluster version in brewery- and insect-associated strains. This disproves horC, the major contributor to survival in beer, as brewery isolate specific. We conclude that L. brevis does not perform rigorous chromosomal changes to live in different habitats. Rather it appears that the species retains a certain genetic diversity in the plasmidome and meets the requirements of a particular ecological niche with the acquisition of appropriate plasmids. "
negative,"Transcriptome Analysis of the Triatoma infestans (Hemiptera: Reduviidae) Integument. The insect integument, formed by the cuticle and the underlying epidermis, is essential for insect fitness, regulation of lipid biosynthesis and storage, insect growth and feeding, together with development progress. Its participation in insecticide resistance has also been outlined. Triatoma infestans Klug (Hemiptera: Reduviidae) is one of the major vectors of Chagas disease in South America; however, genomic data are scarce. In this study, we performed a transcriptome analysis of the nymph integument in order to identify which genes are expressed and their putative role. Using the 454 GS-FLX sequencing platform, we obtained approximately 144,620 reads from the integument tissue. These reads were assembled into 6,495 isotigs and 8,504 singletons. Based on BLAST similarity searches, about 8,000 transcripts were annotated with known genes, conserved domains, and / or Gene Ontology terms.The most abundant transcripts corresponded to transcription factors and nucleic acid metabolism, membrane receptors, cell signaling, and proteins related to cytoskeleton, transport, and cell energy processes, among others. More than 10% of the transcripts-encoded proteins putatively involved in the metabolism of fatty acids and related components (fatty acid synthases, elongases, desaturases, fatty alcohol reductases), structural integument proteins, and the insecticide detoxification system (among them, cytochrome P450s, esterases, and glutathione transferases). Real-time qPCR assays were used to investigate their putative participation in the resistance mechanism. This preliminary study is the first transcriptome analysis of a triatomine integument, and together with prior biochemical information, will help further understandthe role of the integument in a wide array of mechanisms. "
